Type,X,Y,OBJECTID,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
TAG,-93.287459,45.047038,4351,2019-02-13T00:00:00.000Z,5022 6TH ST N,45.047038,-93.287459,4,Camden,Lind - Bohanon,1,2,Westminster
TAG,-93.290905,44.983235,4352,2019-02-13T00:00:00.000Z,508 BRYANT AVE N,44.983235,-93.290905,5,Near North,Sumner - Glenwood,3,2,Westminster
TAG,-93.284348,44.948774,4353,2019-02-13T00:00:00.000Z,2946 GRAND AVE S,44.948774,-93.284348,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.292036,44.949449,4354,2019-02-13T00:00:00.000Z,2916 COLFAX AVE S,44.949449,-93.292036,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.238499,45.004407,4355,2019-02-13T00:00:00.000Z,1608 LINCOLN ST NE,45.004407,-93.238499,1,Northeast,Northeast Park,2,2,Westminster
TAG,-93.303186,45.012277,4356,2019-02-13T00:00:00.000Z,3026 LOGAN AVE N,45.012277,-93.303186,5,Near North,Jordan,1,2,Westminster
TAG,-93.293393,45.016746,4357,2019-02-13T00:00:00.000Z,1100 34TH AVE N,45.016746,-93.293393,4,Camden,Folwell,1,2,Westminster
TAG,-93.312491,44.90217,4358,2019-02-13T00:00:00.000Z,5530 CUMBERLAND RD,44.90217,-93.312491,13,Southwest,Armatage,5,2,Westminster
TAG,-93.2632,44.953773,4359,2019-02-13T00:00:00.000Z,734 27TH ST E,44.953773,-93.2632,6,Phillips,Phillips West,3,2,Westminster
TAG,-93.271674,44.904233,4360,2019-02-13T00:00:00.000Z,5428 CLINTON AVE S,44.904233,-93.271674,11,Nokomis,Page,5,2,Westminster
TAG,-93.324052,44.912337,4361,2019-02-13T00:00:00.000Z,5004 BEARD AVE S,44.912337,-93.324052,13,Southwest,Fulton,5,2,Westminster
TAG,-93.26333,44.953773,4362,2019-02-13T00:00:00.000Z,730 27TH ST E,44.953773,-93.26333,6,Phillips,Phillips West,3,2,Westminster
TAG,-93.257295,45.005264,4363,2019-02-13T00:00:00.000Z,624 17TH AVE NE,45.005264,-93.257295,1,Northeast,Logan Park,2,2,Westminster
TAG,-93.260006,45.035262,4364,2019-02-13T00:00:00.000Z,3640 5TH ST NE,45.035262,-93.260006,1,Northeast,Columbia Park,2,2,Westminster
TAG,-93.312518,44.89869,4365,2019-02-13T00:00:00.000Z,5740 SHERIDAN AVE S,44.89869,-93.312518,13,Southwest,Armatage,5,2,Westminster
TAG,-93.292114,44.94937,4366,2019-02-13T00:00:00.000Z,2948 COLFAX AVE S,44.94937,-93.292114,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.263485,44.95377,4367,2019-02-13T00:00:00.000Z,728 27TH ST E,44.95377,-93.263485,6,Phillips,Phillips West,3,2,Westminster
TAG,-93.23725,45.004877,4368,2019-02-13T00:00:00.000Z,1616 JOHNSON ST NE,45.004877,-93.23725,1,Northeast,Northeast Park,2,2,Westminster
TAG,-93.289293,44.958799,4369,2019-02-13T00:00:00.000Z,2412 ALDRICH AVE S,44.958799,-93.289293,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.263645,44.953783,4370,2019-02-13T00:00:00.000Z,728 27TH ST E,44.953783,-93.263645,6,Phillips,Phillips West,3,2,Westminster
TAG,-93.291192,45.016723,4371,2019-02-13T00:00:00.000Z,908 34TH AVE N,45.016723,-93.291192,4,Camden,McKinley,1,2,Westminster
TAG,-93.324441,44.921674,4372,2019-02-13T00:00:00.000Z,3504 45TH ST W,44.921674,-93.324441,13,Southwest,Linden Hills,5,2,Westminster
TAG,-93.272518,44.899148,4373,2019-02-13T00:00:00.000Z,5718 CLINTON AVE S,44.899148,-93.272518,11,Nokomis,Diamond Lake,5,2,Westminster
TAG,-93.287581,45.041208,4374,2019-02-13T00:00:00.000Z,4724 6TH ST N,45.041208,-93.287581,4,Camden,Lind - Bohanon,1,2,Westminster
TAG,-93.291194,45.016723,4375,2019-02-13T00:00:00.000Z,906 34TH AVE N,45.016723,-93.291194,4,Camden,McKinley,1,2,Westminster
TAG,-93.292221,44.980838,4376,2019-02-13T00:00:00.000Z,302 DUPONT AVE N,44.980838,-93.292221,5,Near North,Sumner - Glenwood,3,2,Westminster
TAG,-93.262883,44.953788,4377,2019-02-13T00:00:00.000Z,742 27TH ST E,44.953788,-93.262883,6,Phillips,Phillips West,3,2,Westminster
TAG,-93.256017,44.960753,4378,2019-02-13T00:00:00.000Z,2204 13TH AVE S,44.960753,-93.256017,6,Phillips,Ventura Village,3,2,Westminster
TAG,-93.292089,44.952869,4379,2019-02-13T00:00:00.000Z,2726 COLFAX AVE S,44.952869,-93.292089,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.212401,44.943306,4380,2019-02-13T00:00:00.000Z,4208 33RD ST E,44.943306,-93.212401,2,Longfellow,Cooper,6,2,Westminster
TAG,-93.291901,44.953432,4381,2019-02-13T00:00:00.000Z,2704 COLFAX AVE S,44.953432,-93.291901,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.303586,45.004076,4382,2019-02-13T00:00:00.000Z,2416 LOGAN AVE N,45.004076,-93.303586,5,Near North,Jordan,1,2,Westminster
TAG,-93.318893,44.921505,4383,2019-02-13T00:00:00.000Z,3102 45TH ST W,44.921505,-93.318893,13,Southwest,Linden Hills,5,2,Westminster
TAG,-93.254354,44.903466,4384,2019-02-13T00:00:00.000Z,1420 55TH ST E,44.903466,-93.254354,11,Nokomis,Hale,6,2,Westminster
TAG,-93.295766,44.981831,4385,2019-02-13T00:00:00.000Z,460 GIRARD TER,44.981831,-93.295766,5,Near North,Sumner - Glenwood,3,2,Westminster
TAG,-93.264544,44.953781,4386,2019-02-13T00:00:00.000Z,710 27TH ST E,44.953781,-93.264544,6,Phillips,Phillips West,3,2,Westminster
TAG,-93.311213,44.893721,4387,2019-02-13T00:00:00.000Z,6018 RUSSELL AVE S,44.893721,-93.311213,13,Southwest,Armatage,5,2,Westminster
TAG,-93.289662,44.904773,4388,2019-02-13T00:00:00.000Z,5410 ALDRICH AVE S,44.904773,-93.289662,13,Southwest,Kenny,5,2,Westminster
TAG,-93.288631,45.037795,4389,2019-02-13T00:00:00.000Z,4534 CAMDEN AVE N,45.037795,-93.288631,4,Camden,Lind - Bohanon,1,2,Westminster
TAG,-93.211961,44.943287,4390,2019-02-13T00:00:00.000Z,4222 33RD ST E,44.943287,-93.211961,2,Longfellow,Cooper,6,2,Westminster
TAG,-93.289481,44.958251,4391,2019-02-13T00:00:00.000Z,2424 ALDRICH AVE S,44.958251,-93.289481,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.2921,44.954462,4392,2019-02-13T00:00:00.000Z,2640 COLFAX AVE S,44.954462,-93.2921,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.292009,44.954561,4393,2019-02-13T00:00:00.000Z,2632 COLFAX AVE S,44.954561,-93.292009,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.30503,45.003164,4394,2019-02-13T00:00:00.000Z,2320 LOGAN AVE N,45.003164,-93.30503,5,Near North,Jordan,1,2,Westminster
TAG,-93.28676,44.962565,4395,2019-02-13T00:00:00.000Z,2000 GARFIELD AVE S,44.962565,-93.28676,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.291881,44.954661,4396,2019-02-13T00:00:00.000Z,2626 COLFAX AVE S,44.954661,-93.291881,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.254981,44.958683,4397,2019-02-13T00:00:00.000Z,2406 14TH AVE S,44.958683,-93.254981,9,Phillips,Midtown Phillips,3,2,Westminster
TAG,-93.29532,44.981528,4398,2019-02-13T00:00:00.000Z,276 GIRARD AVE N,44.981528,-93.29532,5,Near North,Sumner - Glenwood,3,2,Westminster
TAG,-93.291771,45.006257,4399,2019-02-13T00:00:00.000Z,2606 COLFAX AVE N,45.006257,-93.291771,5,Near North,Hawthorne,1,2,Westminster
TAG,-93.289481,44.958211,4400,2019-02-13T00:00:00.000Z,2428 ALDRICH AVE S,44.958211,-93.289481,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.248667,44.954838,4401,2019-02-13T00:00:00.000Z,2624 18TH AVE S,44.954838,-93.248667,9,Phillips,East Phillips,3,2,Westminster
TAG,-93.30581,44.985414,4402,2019-02-13T00:00:00.000Z,702 NEWTON AVE N,44.985414,-93.30581,5,Near North,Near - North,1,2,Westminster
TAG,-93.29886,44.986162,4403,2019-02-13T00:00:00.000Z,724 8TH AVE N,44.986162,-93.29886,5,Near North,Near - North,1,2,Westminster
TAG,-93.29176,45.006272,4404,2019-02-13T00:00:00.000Z,2608 COLFAX AVE N,45.006272,-93.29176,5,Near North,Hawthorne,1,2,Westminster
TAG,-93.254996,44.95869,4405,2019-02-13T00:00:00.000Z,2408 14TH AVE S,44.95869,-93.254996,9,Phillips,Midtown Phillips,3,2,Westminster
TAG,-93.288753,45.018567,4406,2019-02-13T00:00:00.000Z,618 35TH AVE N,45.018567,-93.288753,4,Camden,McKinley,1,2,Westminster
TAG,-93.314706,44.9258,4407,2019-02-13T00:00:00.000Z,4230 UPTON AVE S,44.9258,-93.314706,13,Southwest,Linden Hills,5,2,Westminster
TAG,-93.254992,44.958382,4408,2019-02-13T00:00:00.000Z,2418 14TH AVE S,44.958382,-93.254992,9,Phillips,Midtown Phillips,3,2,Westminster
TAG,-93.286766,44.960628,4409,2019-02-13T00:00:00.000Z,2202 GARFIELD AVE S,44.960628,-93.286766,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.291781,45.00683,4410,2019-02-13T00:00:00.000Z,2630 COLFAX AVE N,45.00683,-93.291781,5,Near North,Hawthorne,1,2,Westminster
TAG,-93.31473,44.925325,4411,2019-02-13T00:00:00.000Z,4246 UPTON AVE S,44.925325,-93.31473,13,Southwest,Linden Hills,5,2,Westminster
TAG,-93.25502,44.95832,4412,2019-02-13T00:00:00.000Z,2418 14TH AVE S,44.95832,-93.25502,9,Phillips,Midtown Phillips,3,2,Westminster
TAG,-93.29886,44.986162,4413,2019-02-13T00:00:00.000Z,720 8TH AVE N,44.986162,-93.29886,5,Near North,Near - North,1,2,Westminster
TAG,-93.228273,44.928031,4414,2019-02-13T00:00:00.000Z,4118 NOKOMIS AVE,44.928031,-93.228273,12,Powderhorn,Standish,6,2,Westminster
TAG,-93.249894,44.897929,4415,2019-02-13T00:00:00.000Z,1630 58TH ST E,44.897929,-93.249894,11,Nokomis,Diamond Lake,6,2,Westminster
TAG,-93.305874,44.986404,4416,2019-02-13T00:00:00.000Z,814 NEWTON AVE N,44.986404,-93.305874,5,Near North,Near - North,1,2,Westminster
TAG,-93.298206,44.979886,4417,2019-02-13T00:00:00.000Z,258 HUMBOLDT AVE N,44.979886,-93.298206,5,Near North,Harrison,3,2,Westminster
TAG,-93.20839,44.969336,4418,2019-02-13T00:00:00.000Z,12 BEDFORD ST SE,44.969336,-93.20839,2,University,Prospect Park - East River Road,4,2,Westminster
TAG,-93.29886,44.986162,4419,2019-02-13T00:00:00.000Z,712 8TH AVE N,44.986162,-93.29886,5,Near North,Near - North,1,2,Westminster
TAG,-93.291795,45.008975,4420,2019-02-13T00:00:00.000Z,2814 COLFAX AVE N,45.008975,-93.291795,5,Near North,Hawthorne,1,2,Westminster
TAG,-93.291792,44.954924,4421,2019-02-13T00:00:00.000Z,2620 COLFAX AVE S,44.954924,-93.291792,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.255005,44.957627,4422,2019-02-13T00:00:00.000Z,2446 14TH AVE S,44.957627,-93.255005,9,Phillips,Midtown Phillips,3,2,Westminster
TAG,-93.289216,44.953473,4423,2019-02-13T00:00:00.000Z,2704 ALDRICH AVE S,44.953473,-93.289216,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.303153,45.006634,4424,2019-02-13T00:00:00.000Z,2618 LOGAN AVE N,45.006634,-93.303153,5,Near North,Jordan,1,2,Westminster
TAG,-93.291771,45.009157,4425,2019-02-13T00:00:00.000Z,2820 COLFAX AVE N,45.009157,-93.291771,5,Near North,Hawthorne,1,2,Westminster
TAG,-93.28676,44.959517,4426,2019-02-13T00:00:00.000Z,2318 GARFIELD AVE S,44.959517,-93.28676,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.216037,44.946864,4427,2019-02-13T00:00:00.000Z,3908 31ST ST E,44.946864,-93.216037,2,Longfellow,Cooper,6,2,Westminster
TAG,-93.254998,44.955371,4428,2019-02-13T00:00:00.000Z,2604 14TH AVE S,44.955371,-93.254998,9,Phillips,Midtown Phillips,3,2,Westminster
TAG,-93.322666,44.907802,4429,2019-02-13T00:00:00.000Z,5240 ABBOTT AVE S,44.907802,-93.322666,13,Southwest,Fulton,5,2,Westminster
TAG,-93.305568,44.988076,4430,2019-02-13T00:00:00.000Z,1002 NEWTON AVE N,44.988076,-93.305568,5,Near North,Near - North,1,2,Westminster
TAG,-93.291732,44.954984,4431,2019-02-13T00:00:00.000Z,2618 COLFAX AVE S,44.954984,-93.291732,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.208583,44.969595,4432,2019-02-13T00:00:00.000Z,6 BEDFORD ST SE,44.969595,-93.208583,2,University,Prospect Park - East River Road,4,2,Westminster
TAG,-93.303137,45.00743,4433,2019-02-13T00:00:00.000Z,2646 LOGAN AVE N,45.00743,-93.303137,5,Near North,Jordan,1,2,Westminster
TAG,-93.228246,44.929965,4434,2019-02-13T00:00:00.000Z,4014 NOKOMIS AVE,44.929965,-93.228246,12,Powderhorn,Standish,6,2,Westminster
TAG,-93.291732,44.954984,4435,2019-02-13T00:00:00.000Z,2616 COLFAX AVE S,44.954984,-93.291732,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.286781,44.959269,4436,2019-02-13T00:00:00.000Z,2320 GARFIELD AVE S,44.959269,-93.286781,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.255044,44.95499,4437,2019-02-13T00:00:00.000Z,2616 14TH AVE S,44.95499,-93.255044,9,Phillips,Midtown Phillips,3,2,Westminster
TAG,-93.289376,44.953165,4438,2019-02-13T00:00:00.000Z,2718 ALDRICH AVE S,44.953165,-93.289376,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.270465,44.908146,4439,2019-02-13T00:00:00.000Z,5214 HAMPSHIRE DR,44.908146,-93.270465,11,Nokomis,Page,5,2,Westminster
TAG,-93.220402,44.909186,4440,2019-02-13T00:00:00.000Z,5148 36TH AVE S,44.909186,-93.220402,12,Nokomis,Minnehaha,6,2,Westminster
TAG,-93.291749,44.955083,4441,2019-02-13T00:00:00.000Z,2602 COLFAX AVE S,44.955083,-93.291749,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.28678,44.958292,4442,2019-02-13T00:00:00.000Z,2424 GARFIELD AVE S,44.958292,-93.28678,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.270293,44.908206,4443,2019-02-13T00:00:00.000Z,5214 HAMPSHIRE DR,44.908206,-93.270293,11,Nokomis,Page,5,2,Westminster
TAG,-93.288741,45.041045,4444,2019-02-13T00:00:00.000Z,4726 CAMDEN AVE N,45.041045,-93.288741,4,Camden,Lind - Bohanon,1,2,Westminster
TAG,-93.29176,45.01011,4445,2019-02-13T00:00:00.000Z,2918 COLFAX AVE N,45.01011,-93.29176,5,Near North,Hawthorne,1,2,Westminster
TAG,-93.243763,45.006992,4446,2019-02-13T00:00:00.000Z,1104 18 1/2 AVE NE,45.006992,-93.243763,1,Northeast,Windom Park,2,2,Westminster
TAG,-93.291824,44.955966,4447,2019-02-13T00:00:00.000Z,2554 COLFAX AVE S,44.955966,-93.291824,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.208759,44.947362,4448,2019-02-13T00:00:00.000Z,3026 45TH AVE S,44.947362,-93.208759,2,Longfellow,Cooper,6,2,Westminster
TAG,-93.303274,44.978634,4449,2019-02-13T00:00:00.000Z,228 LOGAN AVE N,44.978634,-93.303274,5,Near North,Harrison,3,2,Westminster
TAG,-93.28679,44.958276,4450,2019-02-13T00:00:00.000Z,2428 GARFIELD AVE S,44.958276,-93.28679,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.289293,44.953111,4451,2019-02-13T00:00:00.000Z,2728 ALDRICH AVE S,44.953111,-93.289293,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.227184,44.929706,4452,2019-02-13T00:00:00.000Z,4022 31ST AVE S,44.929706,-93.227184,12,Powderhorn,Standish,6,2,Westminster
TAG,-93.217811,44.948742,4453,2019-02-13T00:00:00.000Z,2946 38TH AVE S,44.948742,-93.217811,2,Longfellow,Cooper,4,2,Westminster
TAG,-93.29244,44.956919,4454,2019-02-13T00:00:00.000Z,2516 COLFAX AVE S,44.956919,-93.29244,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.228266,45.035178,4455,2019-02-13T00:00:00.000Z,3646 MCKINLEY ST NE,45.035178,-93.228266,1,Northeast,Waite Park,2,2,Westminster
TAG,-93.291763,45.01456,4456,2019-02-13T00:00:00.000Z,3246 COLFAX AVE N,45.01456,-93.291763,4,Camden,McKinley,1,2,Westminster
TAG,-93.286807,44.956482,4457,2019-02-13T00:00:00.000Z,2526 GARFIELD AVE S,44.956482,-93.286807,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.227019,44.929466,4458,2019-02-13T00:00:00.000Z,4032 31ST AVE S,44.929466,-93.227019,12,Powderhorn,Standish,6,2,Westminster
TAG,-93.306988,44.987259,4459,2019-02-13T00:00:00.000Z,908 OLIVER AVE N,44.987259,-93.306988,5,Near North,Near - North,1,2,Westminster
TAG,-93.289291,44.952708,4460,2019-02-13T00:00:00.000Z,2734 ALDRICH AVE S,44.952708,-93.289291,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.208809,44.947516,4461,2019-02-13T00:00:00.000Z,3026 45TH AVE S,44.947516,-93.208809,2,Longfellow,Cooper,6,2,Westminster
TAG,-93.248768,44.95301,4462,2019-02-13T00:00:00.000Z,2730 18TH AVE S,44.95301,-93.248768,9,Phillips,East Phillips,3,2,Westminster
TAG,-93.322566,44.910074,4463,2019-02-13T00:00:00.000Z,5116 ABBOTT AVE S,44.910074,-93.322566,13,Southwest,Fulton,5,2,Westminster
TAG,-93.293433,44.90016,4464,2019-02-13T00:00:00.000Z,5646 DUPONT AVE S,44.90016,-93.293433,13,Southwest,Kenny,5,2,Westminster
TAG,-93.289078,45.040803,4465,2019-02-13T00:00:00.000Z,4714 CAMDEN AVE N,45.040803,-93.289078,4,Camden,Lind - Bohanon,1,2,Westminster
TAG,-93.23212,45.006634,4466,2019-02-13T00:00:00.000Z,1818 ARTHUR ST NE,45.006634,-93.23212,1,Northeast,Windom Park,2,2,Westminster
TAG,-93.286793,44.956387,4467,2019-02-13T00:00:00.000Z,2528 GARFIELD AVE S,44.956387,-93.286793,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.304414,45.006174,4468,2019-02-13T00:00:00.000Z,2600 MORGAN AVE N,45.006174,-93.304414,5,Near North,Jordan,1,2,Westminster
TAG,-93.307035,44.98712,4469,2019-02-13T00:00:00.000Z,902 OLIVER AVE N,44.98712,-93.307035,5,Near North,Near - North,1,2,Westminster
TAG,-93.228277,45.034832,4470,2019-02-13T00:00:00.000Z,3636 MCKINLEY ST NE,45.034832,-93.228277,1,Northeast,Waite Park,2,2,Westminster
TAG,-93.315099,45.020465,4471,2019-02-13T00:00:00.000Z,2808 36TH AVE N,45.020465,-93.315099,4,Camden,Cleveland,1,2,Westminster
TAG,-93.286791,44.956161,4472,2019-02-13T00:00:00.000Z,2540 GARFIELD AVE S,44.956161,-93.286791,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.208778,44.947861,4473,2019-02-13T00:00:00.000Z,3008 45TH AVE S,44.947861,-93.208778,2,Longfellow,Cooper,6,2,Westminster
TAG,-93.289187,44.952518,4474,2019-02-13T00:00:00.000Z,2742 ALDRICH AVE S,44.952518,-93.289187,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.258451,44.896132,4475,2019-02-13T00:00:00.000Z,1122 59TH ST E,44.896132,-93.258451,11,Nokomis,Diamond Lake,6,2,Westminster
TAG,-93.288662,45.041368,4476,2019-02-13T00:00:00.000Z,4738 CAMDEN AVE N,45.041368,-93.288662,4,Camden,Lind - Bohanon,1,2,Westminster
TAG,-93.227494,44.946892,4477,2019-02-13T00:00:00.000Z,3024 31ST ST E,44.946892,-93.227494,2,Longfellow,Longfellow,6,2,Westminster
TAG,-93.291777,45.018862,4478,2019-02-13T00:00:00.000Z,3510 COLFAX AVE N,45.018862,-93.291777,4,Camden,McKinley,1,2,Westminster
TAG,-93.207755,44.965152,4479,2019-02-13T00:00:00.000Z,120 EMERALD ST SE,44.965152,-93.207755,2,University,Prospect Park - East River Road,4,2,Westminster
TAG,-93.258448,44.896131,4480,2019-02-13T00:00:00.000Z,1124 59TH ST E,44.896131,-93.258448,11,Nokomis,Diamond Lake,6,2,Westminster
TAG,-93.286772,44.955974,4481,2019-02-13T00:00:00.000Z,2546 GARFIELD AVE S,44.955974,-93.286772,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.289436,44.951773,4482,2019-02-13T00:00:00.000Z,2804 ALDRICH AVE S,44.951773,-93.289436,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.304355,44.983556,4483,2019-02-13T00:00:00.000Z,534 MORGAN AVE N,44.983556,-93.304355,5,Near North,Harrison,3,2,Westminster
TAG,-93.291802,45.019996,4484,2019-02-13T00:00:00.000Z,3546 COLFAX AVE N,45.019996,-93.291802,4,Camden,McKinley,1,2,Westminster
TAG,-93.291818,44.960396,4485,2019-02-13T00:00:00.000Z,2212 COLFAX AVE S,44.960396,-93.291818,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.230743,45.006464,4486,2019-02-13T00:00:00.000Z,1814 CLEVELAND ST NE,45.006464,-93.230743,1,Northeast,Windom Park,2,2,Westminster
TAG,-93.307956,45.020455,4487,2019-02-13T00:00:00.000Z,2216 36TH AVE N,45.020455,-93.307956,4,Camden,Folwell,1,2,Westminster
TAG,-93.265333,44.90237,4488,2019-02-13T00:00:00.000Z,5528 PARK AVE S,44.90237,-93.265333,11,Nokomis,Diamond Lake,5,2,Westminster
TAG,-93.286761,44.955918,4489,2019-02-13T00:00:00.000Z,2548 GARFIELD AVE S,44.955918,-93.286761,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.207741,44.964121,4490,2019-02-13T00:00:00.000Z,146 EMERALD ST SE,44.964121,-93.207741,2,University,Prospect Park - East River Road,4,2,Westminster
TAG,-93.291811,44.95993,4491,2019-02-13T00:00:00.000Z,2306 COLFAX AVE S,44.95993,-93.291811,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.291825,45.020212,4492,2019-02-13T00:00:00.000Z,3550 COLFAX AVE N,45.020212,-93.291825,4,Camden,McKinley,1,2,Westminster
TAG,-93.227971,44.946865,4493,2019-02-13T00:00:00.000Z,3016 31ST ST E,44.946865,-93.227971,2,Longfellow,Longfellow,6,2,Westminster
TAG,-93.227934,44.946873,4494,2019-02-13T00:00:00.000Z,3014 31ST ST E,44.946873,-93.227934,2,Longfellow,Longfellow,6,2,Westminster
TAG,-93.208751,44.944539,4495,2019-02-13T00:00:00.000Z,3216 45TH AVE S,44.944539,-93.208751,2,Longfellow,Cooper,6,2,Westminster
TAG,-93.294734,44.905667,4496,2019-02-13T00:00:00.000Z,5344 EMERSON AVE S,44.905667,-93.294734,13,Southwest,Lynnhurst,5,2,Westminster
TAG,-93.28897,45.043575,4497,2019-02-13T00:00:00.000Z,4842 CAMDEN AVE N,45.043575,-93.28897,4,Camden,Lind - Bohanon,1,2,Westminster
TAG,-93.304421,45.007593,4498,2019-02-13T00:00:00.000Z,2654 MORGAN AVE N,45.007593,-93.304421,5,Near North,Jordan,1,2,Westminster
TAG,-93.286786,44.955741,4499,2019-02-13T00:00:00.000Z,2550 GARFIELD AVE S,44.955741,-93.286786,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.289533,44.951382,4500,2019-02-13T00:00:00.000Z,2818 ALDRICH AVE S,44.951382,-93.289533,10,Calhoun Isle,Lowry Hill East,3,2,Westminster
TAG,-93.305573,45.020436,4501,2019-02-13T00:00:00.000Z,1918 36TH AVE N,45.020436,-93.305573,4,Camden,Folwell,1,2,Westminster
TAG,-93.317563,44.895359,4502,2019-02-13T00:00:00.000Z,5926 WASHBURN AVE S,44.895359,-93.317563,13,Southwest,Armatage,5,2,Westminster
TAG,-93.294841,44.902933,4503,2019-02-13T00:00:00.000Z,5510 EMERSON AVE S,44.902933,-93.294841,13,Southwest,Kenny,5,2,Westminster
TAG,-93.230781,45.012255,4504,2019-02-13T00:00:00.000Z,2326 CLEVELAND ST NE,45.012255,-93.230781,1,Northeast,Windom Park,2,2,Westminster
TAG,-93.231598,44.951551,4505,2019-02-13T00:00:00.000Z,2808 28TH AVE S,44.951551,-93.231598,2,Longfellow,Longfellow,4,2,Westminster
TAG,-93.291792,45.021848,4506,2019-02-13T00:00:00.000Z,3650 COLFAX AVE N,45.021848,-93.291792,4,Camden,McKinley,1,2,Westminster
TAG,-93.231608,44.951634,4507,2019-02-13T00:00:00.000Z,2804 28TH AVE S,44.951634,-93.231608,2,Longfellow,Longfellow,4,2,Westminster
TAG,-93.286813,44.955645,4508,2019-02-13T00:00:00.000Z,2554 GARFIELD AVE S,44.955645,-93.286813,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.304424,45.008987,4509,2019-02-13T00:00:00.000Z,2810 MORGAN AVE N,45.008987,-93.304424,5,Near North,Jordan,1,2,Westminster
TAG,-93.224274,44.901137,4510,2019-02-13T00:00:00.000Z,5616 33RD AVE S,44.901137,-93.224274,11,Nokomis,Wenonah,6,2,Westminster
TAG,-93.285783,44.985079,4511,2019-02-13T00:00:00.000Z,712 8TH AVE N,44.985079,-93.285783,5,Central,North Loop,1,2,Westminster
TAG,-93.286818,44.955383,4512,2019-02-13T00:00:00.000Z,2604 GARFIELD AVE S,44.955383,-93.286818,10,Powderhorn,Whittier,3,2,Westminster
TAG,-93.225909,44.928138,4513,2019-02-13T00:00:00.000Z,4124 32ND AVE S,44.928138,-93.225909,12,Powderhorn,Standish,6,2,Westminster
TAG,-93.26204,45.008444,4514,2019-02-13T00:00:00.000Z,350 20TH AVE NE,45.008444,-93.26204,1,Northeast,Holland,2,2,Westminster
