X,Y,Objectid,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg,join_OBJECTID,join_OFT_1,join_STREET_O_N,join_STREET_F_N,join_STREET_T_N,join_NETWORK,join_BRANCH,join_SECTION,join_PAVEMENT,join_BASE,join_CONST_YR,join_RENOVATION,join_SEALCOAT_Y,join_SEALCOAT_C,join_OVERLAY_YR,join_PCI,join_PCI_BRANCH,join_LENGTH,join_COMMENTS_1,join_COMMENTS_2,join_INSPECTION,join_REFNO_ALL,distance
-93.258448,44.896131,"4176",2019-02-13T00:00:00.000Z,1124 59TH ST E,44.896131,-93.258448,"11",Nokomis,Diamond Lake,"6","2",Westminster,"2375","059401120122",59TH ST E,11TH AVE S,12TH AVE S,RES,"2714","15",ASPHALT7,CRUSH.CONC,"1992",,"2014","2",,,"59","322",,,2012-10-01T00:00:00.000Z,"6427",1.24198648862203e-05
-93.286772,44.955974,"4177",2019-02-13T00:00:00.000Z,2546 GARFIELD AVE S,44.955974,-93.286772,"10",Powderhorn,Whittier,"3","2",Westminster,"4799","170102590269",GARFIELD AVE,25TH ST W,26TH ST W,RES,"2812","1",ASPHALT7,CRUSH.CONC,"1982",,"2004","3",,,"71","653",,,2012-09-27T00:00:00.000Z,"8447",1.78144526125524e-06
-93.289436,44.951773,"4178",2019-02-13T00:00:00.000Z,2804 ALDRICH AVE S,44.951773,-93.289436,"10",Calhoun Isle,Lowry Hill East,"3","2",Westminster,"11535","110402990289",ALDRICH AVE S,29TH ST W,28TH ST W,RES,"2754","9",ASPHALT9,CRUSH.CONC,"1984",,,,"2014",,"100","692",,,2014-11-01T00:00:00.000Z,"6673",9.02475297365308e-05
-93.304355,44.983556,"4179",2019-02-13T00:00:00.000Z,534 MORGAN AVE N,44.983556,-93.304355,"5",Near North,Harrison,"3","2",Westminster,"9923","233000502521",MORGAN AVE N,5TH AVE N,OLSON MEMORIAL HWY FRTG RD S,RES,"2947","7",ASPHALT7,CEM.ST.SOIL,"1963","2001","2012","2",,,"76","491",,,2014-08-20T00:00:00.000Z,"10064",0.000149662731156281
-93.291802,45.019996,"4180",2019-02-13T00:00:00.000Z,3546 COLFAX AVE N,45.019996,-93.291802,"4",Camden,McKinley,"1","2",Westminster,"2549","133903500360",COLFAX AVE N,35TH AVE N,36TH AVE N,RES,"2712","3",ASPHALT7,CRUSH.CONC,"1981",,"2006","3",,,"61","657",,,2012-04-26T00:00:00.000Z,"7414",1.44177014833665e-05
-93.291818,44.960396,"4181",2019-02-13T00:00:00.000Z,2212 COLFAX AVE S,44.960396,-93.291818,"10",Calhoun Isle,Lowry Hill East,"3","2",Westminster,"10651","133802490229",COLFAX AVE S,24TH ST W,22ND ST W,RES,"2773","1",ASPHALT7,CRUSH.CONC,"1996",,"1997","1",,,"73","653",,,2013-10-03T00:00:00.000Z,"7461",1.24863848738316e-05
-93.230743,45.006464,"4182",2019-02-13T00:00:00.000Z,1814 CLEVELAND ST NE,45.006464,-93.230743,"1",Northeast,Windom Park,"2","2",Westminster,"8156","133101810191",CLEVELAND ST NE,18TH AVE NE,19TH AVE NE,RES,"2649","5",CONCRETE7,S.GRAN.MAT.,"1973",,,,,,"73","659",,,2012-07-12T00:00:00.000Z,"7336",2.32539624338968e-05
-93.307956,45.020455,"4183",2019-02-13T00:00:00.000Z,2216 36TH AVE N,45.020455,-93.307956,"4",Camden,Folwell,"1","2",Westminster,"7224","036026102507",36TH AVE N,PENN AVE N,OLIVER AVE N,RES,"2684","11",ASPHALT7,CRUSH.ROCK,"1978",,"1999","3",,,"49","329",,,2013-06-10T00:00:00.000Z,"3925",3.58777292092688e-06
-93.265333,44.90237,"4184",2019-02-13T00:00:00.000Z,5528 PARK AVE S,44.90237,-93.265333,"11",Nokomis,Diamond Lake,"5","2",Westminster,"3313","260305640554",PARK AVE,56TH ST E,55TH ST E,RES,"2786","1",ASPHALT7,CRUSH.CONC,"1988",,"2000","2",,,"69","671",,,2013-09-23T00:00:00.000Z,"10541",8.57111556906414e-05
-93.286761,44.955918,"4185",2019-02-13T00:00:00.000Z,2548 GARFIELD AVE S,44.955918,-93.286761,"10",Powderhorn,Whittier,"3","2",Westminster,"4799","170102590269",GARFIELD AVE,25TH ST W,26TH ST W,RES,"2812","1",ASPHALT7,CRUSH.CONC,"1982",,"2004","3",,,"71","653",,,2012-09-27T00:00:00.000Z,"8447",9.50594335598297e-06
-93.207741,44.964121,"4186",2019-02-13T00:00:00.000Z,146 EMERALD ST SE,44.964121,-93.207741,"2",University,Prospect Park - East River Road,"4","2",Westminster,"2173","151429101614",EMERALD ST SE,SHARON AVE SE,FRANKLIN AVE SE,RES,"2685","15",ASPHALT9,S.GRAN.MAT.,"1979",,"1993","3",,,"85","658",,,2013-07-18T00:00:00.000Z,"8045",2.68075552295201e-06
-93.291811,44.95993,"4187",2019-02-13T00:00:00.000Z,2306 COLFAX AVE S,44.95993,-93.291811,"10",Calhoun Isle,Lowry Hill East,"3","2",Westminster,"10651","133802490229",COLFAX AVE S,24TH ST W,22ND ST W,RES,"2773","1",ASPHALT7,CRUSH.CONC,"1996",,"1997","1",,,"73","653",,,2013-10-03T00:00:00.000Z,"7461",2.33010417948765e-05
-93.291825,45.020212,"4188",2019-02-13T00:00:00.000Z,3550 COLFAX AVE N,45.020212,-93.291825,"4",Camden,McKinley,"1","2",Westminster,"2549","133903500360",COLFAX AVE N,35TH AVE N,36TH AVE N,RES,"2712","3",ASPHALT7,CRUSH.CONC,"1981",,"2006","3",,,"61","657",,,2012-04-26T00:00:00.000Z,"7414",8.13386051789471e-06
-93.227971,44.946865,"4189",2019-02-13T00:00:00.000Z,3016 31ST ST E,44.946865,-93.227971,"2",Longfellow,Longfellow,"6","2",Westminster,"1585","031403020312",31ST ST E,30TH AVE S,31ST AVE S,RES,"2660","11",CONCRETE7,S.GRAN.MAT.,"1974",,,,,,"76","344",,,2014-08-01T00:00:00.000Z,"3299",1.53155096935067e-05
-93.227934,44.946873,"4190",2019-02-13T00:00:00.000Z,3014 31ST ST E,44.946873,-93.227934,"2",Longfellow,Longfellow,"6","2",Westminster,"1585","031403020312",31ST ST E,30TH AVE S,31ST AVE S,RES,"2660","11",CONCRETE7,S.GRAN.MAT.,"1974",,,,,,"76","344",,,2014-08-01T00:00:00.000Z,"3299",2.331501762598e-05
-93.208751,44.944539,"4191",2019-02-13T00:00:00.000Z,3216 45TH AVE S,44.944539,-93.208751,"2",Longfellow,Cooper,"6","2",Westminster,"6418","045203340324",45TH AVE S,33RD ST E,32ND ST E,RES,"2713","9",ASPHALT7,CRUSH.CONC,"1982",,,,"2013",,"100","650",,,2013-11-01T00:00:00.000Z,"5191",2.80660584145779e-05
-93.294734,44.905667,"4192",2019-02-13T00:00:00.000Z,5344 EMERSON AVE S,44.905667,-93.294734,"13",Southwest,Lynnhurst,"5","2",Westminster,"3998","151605490539",EMERSON AVE S,54TH ST W,53RD ST W,RES,"2666","15",ASPHALT7m,S.GRAN.MAT.,"1975",,"2000","3",,,"71","659",,,2012-10-09T00:00:00.000Z,"8094",7.74635331944758e-05
-93.28897,45.043575,"4193",2019-02-13T00:00:00.000Z,4842 CAMDEN AVE N,45.043575,-93.28897,"4",Camden,Lind - Bohanon,"1","2",Westminster,"12121","130504800490",CAMDEN AVE N,48TH AVE N,49TH AVE N,RES,"2739","8",ASPHALT7,CRUSH.CONC,"1984",,"2004","3",,,"75","665",,,2011-07-28T00:00:00.000Z,"7068",9.90755564784795e-05
-93.304421,45.007593,"4194",2019-02-13T00:00:00.000Z,2654 MORGAN AVE N,45.007593,-93.304421,"5",Near North,Jordan,"1","2",Westminster,"9955","233002600270",MORGAN AVE N,26TH AVE N,27TH AVE N,RES,"2605","3",CONCRETE7,S.GRAN.MAT.,"1969",,,,,,"66","658",,,2013-05-27T00:00:00.000Z,"10079",4.01391051947707e-06
-93.286786,44.955741,"4195",2019-02-13T00:00:00.000Z,2550 GARFIELD AVE S,44.955741,-93.286786,"10",Powderhorn,Whittier,"3","2",Westminster,"4799","170102590269",GARFIELD AVE,25TH ST W,26TH ST W,RES,"2812","1",ASPHALT7,CRUSH.CONC,"1982",,"2004","3",,,"71","653",,,2012-09-27T00:00:00.000Z,"8447",1.45849154992374e-05
-93.289533,44.951382,"4196",2019-02-13T00:00:00.000Z,2818 ALDRICH AVE S,44.951382,-93.289533,"10",Calhoun Isle,Lowry Hill East,"3","2",Westminster,"11535","110402990289",ALDRICH AVE S,29TH ST W,28TH ST W,RES,"2754","9",ASPHALT9,CRUSH.CONC,"1984",,,,"2014",,"100","692",,,2014-11-01T00:00:00.000Z,"6673",0.000184182912132015
-93.305573,45.020436,"4197",2019-02-13T00:00:00.000Z,1918 36TH AVE N,45.020436,-93.305573,"4",Camden,Folwell,"1","2",Westminster,"7225","036024032330",36TH AVE N,NEWTON AVE N,MORGAN AVE N,RES,"2684","11",ASPHALT7,CRUSH.ROCK,"1978",,"1999","3",,,"49","329",,,2013-06-10T00:00:00.000Z,"3927",5.33659715533963e-06
-93.317563,44.895359,"4198",2019-02-13T00:00:00.000Z,5926 WASHBURN AVE S,44.895359,-93.317563,"13",Southwest,Armatage,"5","2",Westminster,"5037","330606090599",WASHBURN AVE S,60TH ST W,59TH ST W,RES,"2772","1",ASPHALT7,CRUSH.CONC,"1987",,"1996","2",,,"56","656",,,2012-09-28T00:00:00.000Z,"11987",7.12912356245471e-06
-93.294841,44.902933,"4199",2019-02-13T00:00:00.000Z,5510 EMERSON AVE S,44.902933,-93.294841,"13",Southwest,Kenny,"5","2",Westminster,"8681","151605690559",EMERSON AVE S,56TH ST W,55TH ST W,RES,"2791","6",ASPHALT7,CRUSH.CONC,"1984",,"1994","2",,,"63","659",,,2013-08-08T00:00:00.000Z,"8092",0.000179018543650654
-93.230781,45.012255,"4200",2019-02-13T00:00:00.000Z,2326 CLEVELAND ST NE,45.012255,-93.230781,"1",Northeast,Windom Park,"2","2",Westminster,"8157","133102312227",CLEVELAND ST NE,23RD AVE NE,LOWRY AVE NE,RES,"2649","5",CONCRETE7,S.GRAN.MAT.,"1973",,,,,,"73","663",,,2012-07-12T00:00:00.000Z,"7339",5.3612345780348e-05
-93.231598,44.951551,"4201",2019-02-13T00:00:00.000Z,2808 28TH AVE S,44.951551,-93.231598,"2",Longfellow,Longfellow,"4","2",Westminster,"1191","028202940284",28TH AVE S,29TH ST E,28TH ST E,RES,"2660","2",CONCRETE7,S.GRAN.MAT.,"1974",,,,,,"76","657",,,2014-08-01T00:00:00.000Z,"2885",5.05490560608475e-05
-93.291792,45.021848,"4202",2019-02-13T00:00:00.000Z,3650 COLFAX AVE N,45.021848,-93.291792,"4",Camden,McKinley,"1","2",Westminster,"8165","133903600370",COLFAX AVE N,36TH AVE N,37TH AVE N,RES,"2712","3",ASPHALT7,CRUSH.CONC,"1981",,"2006","3",,,"61","661",,,2012-04-26T00:00:00.000Z,"7415",4.11698512849676e-05
-93.231608,44.951634,"4203",2019-02-13T00:00:00.000Z,2804 28TH AVE S,44.951634,-93.231608,"2",Longfellow,Longfellow,"4","2",Westminster,"1191","028202940284",28TH AVE S,29TH ST E,28TH ST E,RES,"2660","2",CONCRETE7,S.GRAN.MAT.,"1974",,,,,,"76","657",,,2014-08-01T00:00:00.000Z,"2885",6.16744704974605e-05
-93.286813,44.955645,"4204",2019-02-13T00:00:00.000Z,2554 GARFIELD AVE S,44.955645,-93.286813,"10",Powderhorn,Whittier,"3","2",Westminster,"4799","170102590269",GARFIELD AVE,25TH ST W,26TH ST W,RES,"2812","1",ASPHALT7,CRUSH.CONC,"1982",,"2004","3",,,"71","653",,,2012-09-27T00:00:00.000Z,"8447",4.10916448092427e-05
-93.304424,45.008987,"4205",2019-02-13T00:00:00.000Z,2810 MORGAN AVE N,45.008987,-93.304424,"5",Near North,Jordan,"1","2",Westminster,"4198","233002700290",MORGAN AVE N,27TH AVE N,29TH AVE N,RES,"2605","3",CONCRETE7,S.GRAN.MAT.,"1969",,,,,,"66","658",,,2013-05-27T00:00:00.000Z,"10080",6.24259471619132e-06
-93.224274,44.901137,"4206",2019-02-13T00:00:00.000Z,5616 33RD AVE S,44.901137,-93.224274,"11",Nokomis,Wenonah,"6","2",Westminster,"11433","121805840332",BOSSEN TER,58TH ST E,33RD AVE S,RES,2617E,"4",ASPHALT7m,CLASS 3,"1970",,"1994","3",,,"70","1606",,,2013-08-16T00:00:00.000Z,"6865",9.34709537189965e-05
-93.285783,44.985079,"4207",2019-02-13T00:00:00.000Z,712 8TH AVE N,44.985079,-93.285783,"5",Central,North Loop,"1","2",Westminster,"11361",0070DEDW2503,7TH AVE N,DEAD END (W),OAK LAKE AVE N,LOCAL,07AVN,"2",UNPAVED,S.GRAN.MAT.,"1900",,,,,,,"504",,,1900-01-01T00:00:00.000Z,"823",0.000198012562264186
-93.286818,44.955383,"4208",2019-02-13T00:00:00.000Z,2604 GARFIELD AVE S,44.955383,-93.286818,"10",Powderhorn,Whittier,"3","2",Westminster,"7730","170102690279",GARFIELD AVE,26TH ST W,27TH ST W,RES,"2728","1",ASPHALT7,CRUSH.CONC,"1983",,"1996","2",,,"69","654",,,2014-06-16T00:00:00.000Z,"8448",4.42710838080495e-05
-93.225909,44.928138,"4209",2019-02-13T00:00:00.000Z,4124 32ND AVE S,44.928138,-93.225909,"12",Powderhorn,Standish,"6","2",Westminster,"7147","032204240414",32ND AVE S,42ND ST E,41ST ST E,RES,"2756","16",ASPHALT7,CRUSH.CONC,"1979",,"1999","3",,,"51","627",,,2013-06-03T00:00:00.000Z,"3373",0.000249372066831437
-93.26204,45.008444,"4210",2019-02-13T00:00:00.000Z,350 20TH AVE NE,45.008444,-93.26204,"1",Northeast,Holland,"2","2",Westminster,"5560","020131050046",20TH AVE NE,UNIVERSITY AVE NE,4TH ST NE,RES,"2753","10",ASPHALT7,CRUSH.CONC,"1981",,"2008","4",,,"78","394",,,2014-07-08T00:00:00.000Z,"1918",0.000103710310664595
-93.294634,44.900584,"4211",2019-02-13T00:00:00.000Z,5620 EMERSON AVE S,44.900584,-93.294634,"13",Southwest,Kenny,"5","2",Westminster,"3997","151605790569",EMERSON AVE S,57TH ST W,56TH ST W,RES,"2791","6",ASPHALT7,CRUSH.CONC,"1984",,"1994","2",,,"63","660",,,2013-08-08T00:00:00.000Z,"8091",2.99165804470564e-05
-93.230735,45.012678,"4212",2019-02-13T00:00:00.000Z,2346 CLEVELAND ST NE,45.012678,-93.230735,"1",Northeast,Windom Park,"2","2",Westminster,"8157","133102312227",CLEVELAND ST NE,23RD AVE NE,LOWRY AVE NE,RES,"2649","5",CONCRETE7,S.GRAN.MAT.,"1973",,,,,,"73","663",,,2012-07-12T00:00:00.000Z,"7339",8.04266145731788e-06
-93.291839,45.023445,"4213",2019-02-13T00:00:00.000Z,3746 COLFAX AVE N,45.023445,-93.291839,"4",Camden,McKinley,"1","2",Westminster,"2550","133903701414",COLFAX AVE N,37TH AVE N,DOWLING AVE N,RES,"2712","3",ASPHALT7,CRUSH.CONC,"1981",,"2006","3",,,"61","661",,,2012-04-26T00:00:00.000Z,"7416",8.11165500165111e-06
-93.289891,44.964042,"4214",2019-02-13T00:00:00.000Z,1902 BRYANT AVE S,44.964042,-93.289891,"10",Calhoun Isle,Lowry Hill East,"3","2",Westminster,"12006",1809R2312230,HENNEPIN AVE,I-94 E RAMP,LYNDALE AVE S,MSA,"425","6",ASPH/CONC,UNKNOWN,"1957",,"1990","1",,"34",,"1188",Pavement Exception: THE MID PART OF THIS SEC. WAS M&O & THE N PART WAS CONST CONC. IN 1999,,2012-11-06T00:00:00.000Z,"8815",5.44933469193242e-05
-93.251266,44.951029,"4215",2019-02-13T00:00:00.000Z,2820 16TH AVE S,44.951029,-93.251266,"9",Phillips,East Phillips,"3","2",Westminster,"11333","016202940284",16TH AVE S,29TH ST E,28TH ST E,RES,"2635","20",ASPHALT9,S.GRAN.MAT.,"1975",,"1999","3",,,"62","688",,,2013-08-08T00:00:00.000Z,"1629",5.39146789140689e-05
-93.230753,45.012793,"4216",2019-02-13T00:00:00.000Z,2350 CLEVELAND ST NE,45.012793,-93.230753,"1",Northeast,Windom Park,"2","2",Westminster,"8157","133102312227",CLEVELAND ST NE,23RD AVE NE,LOWRY AVE NE,RES,"2649","5",CONCRETE7,S.GRAN.MAT.,"1973",,,,,,"73","663",,,2012-07-12T00:00:00.000Z,"7339",2.61596345803136e-05
-93.208949,44.926274,"4217",2019-02-13T00:00:00.000Z,4220 45TH AVE S,44.926274,-93.208949,"12",Longfellow,Hiawatha,"6","2",Westminster,"8625","045204340424",45TH AVE S,43RD ST E,42ND ST E,RES,"2665","7",CONCRETE7,S.GRAN.MAT.,"1975",,,,,,"76","661",,,2014-08-21T00:00:00.000Z,"5181",2.08644632197389e-05
-93.290013,44.964102,"4218",2019-02-13T00:00:00.000Z,1904 BRYANT AVE S,44.964102,-93.290013,"10",Calhoun Isle,Lowry Hill East,"3","2",Westminster,"12006",1809R2312230,HENNEPIN AVE,I-94 E RAMP,LYNDALE AVE S,MSA,"425","6",ASPH/CONC,UNKNOWN,"1957",,"1990","1",,"34",,"1188",Pavement Exception: THE MID PART OF THIS SEC. WAS M&O & THE N PART WAS CONST CONC. IN 1999,,2012-11-06T00:00:00.000Z,"8815",6.73202285239863e-05
-93.255723,44.960022,"4219",2019-02-13T00:00:00.000Z,1308 23RD ST E,44.960022,-93.255723,"6",Phillips,Ventura Village,"3","2",Westminster,"828","023401320142",23RD ST E,13TH AVE S,14TH AVE S,LOCAL,23STE,"1",ASPHALT,S.GRAN.MAT.,"1988",,,,"2011","100",,"340",,,2011-11-01T00:00:00.000Z,"2267",1.4515966706254e-05
-93.304435,45.015919,"4220",2019-02-13T00:00:00.000Z,3326 MORGAN AVE N,45.015919,-93.304435,"4",Camden,Folwell,"1","2",Westminster,"4200","233003300340",MORGAN AVE N,33RD AVE N,34TH AVE N,RES,"2684","3",ASPHALT7,CRUSH.ROCK,"1978",,"1999","3",,,"49","655",,,2013-06-10T00:00:00.000Z,"10084",1.63694389415977e-05
-93.305591,44.992315,"4221",2019-02-13T00:00:00.000Z,1326 NEWTON AVE N,44.992315,-93.305591,"5",Near North,Willard - Hay,"1","2",Westminster,"3558","240326160140",NEWTON AVE N,PLYMOUTH AVE N,14TH AVE N,RES,"2707","2",ASPHALT7,CRUSH.CONC,"1980",,"2007","3",,,"81","571",,,2013-06-14T00:00:00.000Z,"10175",0.000121508359941077
-93.23076,45.0129,"4222",2019-02-13T00:00:00.000Z,2352 CLEVELAND ST NE,45.0129,-93.23076,"1",Northeast,Windom Park,"2","2",Westminster,"8157","133102312227",CLEVELAND ST NE,23RD AVE NE,LOWRY AVE NE,RES,"2649","5",CONCRETE7,S.GRAN.MAT.,"1973",,,,,,"73","663",,,2012-07-12T00:00:00.000Z,"7339",3.32684754719111e-05
-93.228445,44.951652,"4223",2019-02-13T00:00:00.000Z,2806 30TH AVE S,44.951652,-93.228445,"2",Longfellow,Longfellow,"4","2",Westminster,"7036","030202940284",30TH AVE S,29TH ST E,28TH ST E,RES,"2660","4",CONCRETE7,S.GRAN.MAT.,"1974",,,,,,"76","656",,,2014-08-01T00:00:00.000Z,"3187",6.96784137583831e-05
-93.290298,44.964097,"4224",2019-02-13T00:00:00.000Z,1910 BRYANT AVE S,44.964097,-93.290298,"10",Calhoun Isle,Lowry Hill,"3","2",Westminster,"12007",18092215RHEN,HENNEPIN AVE,LINCOLN AVE,HENNEPIN AVE S RAMP,MSA,"425","5",ASPH/CONC,UNKNOWN,"1957",,,,"2009","88",,"173",,,2012-11-06T00:00:00.000Z,"8825",4.21921126144642e-05
-93.317564,44.896913,"4225",2019-02-13T00:00:00.000Z,5838 WASHBURN AVE S,44.896913,-93.317564,"13",Southwest,Armatage,"5","2",Westminster,"9128","330605990589",WASHBURN AVE S,59TH ST W,58TH ST W,RES,"2772","1",ASPHALT7,CRUSH.CONC,"1987",,"1996","2",,,"56","657",,,2012-09-28T00:00:00.000Z,"11988",1.01461553393653e-05
-93.286816,44.954948,"4226",2019-02-13T00:00:00.000Z,2616 GARFIELD AVE S,44.954948,-93.286816,"10",Powderhorn,Whittier,"3","2",Westminster,"7730","170102690279",GARFIELD AVE,26TH ST W,27TH ST W,RES,"2728","1",ASPHALT7,CRUSH.CONC,"1983",,"1996","2",,,"69","654",,,2014-06-16T00:00:00.000Z,"8448",3.86941494096922e-05
-93.230738,45.013034,"4227",2019-02-13T00:00:00.000Z,2358 CLEVELAND ST NE,45.013034,-93.230738,"1",Northeast,Windom Park,"2","2",Westminster,"8157","133102312227",CLEVELAND ST NE,23RD AVE NE,LOWRY AVE NE,RES,"2649","5",CONCRETE7,S.GRAN.MAT.,"1973",,,,,,"73","663",,,2012-07-12T00:00:00.000Z,"7339",1.14047968087078e-05
-93.305814,44.992552,"4228",2019-02-13T00:00:00.000Z,1322 NEWTON AVE N,44.992552,-93.305814,"5",Near North,Willard - Hay,"1","2",Westminster,"3558","240326160140",NEWTON AVE N,PLYMOUTH AVE N,14TH AVE N,RES,"2707","2",ASPHALT7,CRUSH.CONC,"1980",,"2007","3",,,"81","571",,,2013-06-14T00:00:00.000Z,"10175",0.000102124868373254
-93.225346,44.900198,"4229",2019-02-13T00:00:00.000Z,5710 BOSSEN TERR,44.900198,-93.225346,"11",Nokomis,Wenonah,"6","2",Westminster,"11433","121805840332",BOSSEN TER,58TH ST E,33RD AVE S,RES,2617E,"4",ASPHALT7m,CLASS 3,"1970",,"1994","3",,,"70","1606",,,2013-08-16T00:00:00.000Z,"6865",0.000134229454476378
-93.290256,44.963842,"4230",2019-02-13T00:00:00.000Z,1912 BRYANT AVE S,44.963842,-93.290256,"10",Calhoun Isle,Lowry Hill East,"3","2",Westminster,"12006",1809R2312230,HENNEPIN AVE,I-94 E RAMP,LYNDALE AVE S,MSA,"425","6",ASPH/CONC,UNKNOWN,"1957",,"1990","1",,"34",,"1188",Pavement Exception: THE MID PART OF THIS SEC. WAS M&O & THE N PART WAS CONST CONC. IN 1999,,2012-11-06T00:00:00.000Z,"8815",8.64847291281459e-06
-93.228406,44.951287,"4231",2019-02-13T00:00:00.000Z,2816 30TH AVE S,44.951287,-93.228406,"2",Longfellow,Longfellow,"4","2",Westminster,"7036","030202940284",30TH AVE S,29TH ST E,28TH ST E,RES,"2660","4",CONCRETE7,S.GRAN.MAT.,"1974",,,,,,"76","656",,,2014-08-01T00:00:00.000Z,"3187",2.60573935854756e-05
-93.255395,44.960036,"4232",2019-02-13T00:00:00.000Z,1314 23RD ST E,44.960036,-93.255395,"6",Phillips,Ventura Village,"3","2",Westminster,"828","023401320142",23RD ST E,13TH AVE S,14TH AVE S,LOCAL,23STE,"1",ASPHALT,S.GRAN.MAT.,"1988",,,,"2011","100",,"340",,,2011-11-01T00:00:00.000Z,"2267",5.60863141653215e-08
-93.317565,44.897159,"4233",2019-02-13T00:00:00.000Z,5824 WASHBURN AVE S,44.897159,-93.317565,"13",Southwest,Armatage,"5","2",Westminster,"9128","330605990589",WASHBURN AVE S,59TH ST W,58TH ST W,RES,"2772","1",ASPHALT7,CRUSH.CONC,"1987",,"1996","2",,,"56","657",,,2012-09-28T00:00:00.000Z,"11988",1.13378115356184e-05
-93.290304,44.963574,"4234",2019-02-13T00:00:00.000Z,1914 BRYANT AVE S,44.963574,-93.290304,"10",Calhoun Isle,Lowry Hill East,"3","2",Westminster,"3322","122816131104",BRYANT AVE S,FRANKLIN AVE W,ALDRICH AVE S,RES,"2773","2",ASPHALT7,CRUSH.CONC,"1996",,"1997","1",,,"73","559",,,2013-10-03T00:00:00.000Z,"7003",9.06537478791676e-05
-93.324601,44.945066,"4235",2019-02-13T00:00:00.000Z,3520 32ND ST W,44.945066,-93.324601,"13",Calhoun Isle,West Calhoun,"3","2",Westminster,"6651","032913271522",32ND ST W,CHOWEN AVE S,EXCELSIOR BLVD,RES,"2618","27",ASPHALT7,UNKNOWN,"1970",,"2004","1",,,"73","434",,,2013-09-11T00:00:00.000Z,"3444",4.03172094726182e-05
-93.304409,45.01601,"4236",2019-02-13T00:00:00.000Z,3330 MORGAN AVE N,45.01601,-93.304409,"4",Camden,Folwell,"1","2",Westminster,"4200","233003300340",MORGAN AVE N,33RD AVE N,34TH AVE N,RES,"2684","3",ASPHALT7,CRUSH.ROCK,"1978",,"1999","3",,,"49","655",,,2013-06-10T00:00:00.000Z,"10084",4.24777644922899e-05
-93.255121,44.960045,"4237",2019-02-13T00:00:00.000Z,1314 23RD ST E,44.960045,-93.255121,"6",Phillips,Ventura Village,"3","2",Westminster,"828","023401320142",23RD ST E,13TH AVE S,14TH AVE S,LOCAL,23STE,"1",ASPHALT,S.GRAN.MAT.,"1988",,,,"2011","100",,"340",,,2011-11-01T00:00:00.000Z,"2267",9.32808470978177e-06
-93.290644,44.949629,"4238",2019-02-13T00:00:00.000Z,2908 BRYANT AVE S,44.949629,-93.290644,"10",Calhoun Isle,Lowry Hill East,"3","2",Westminster,"4285","122822040299",BRYANT AVE S,LAKE ST W,29TH ST W,RES,"2754","7",ASPHALT9,CRUSH.CONC,"1984",,,,"2014",,"100","612",,,2014-11-01T00:00:00.000Z,"6995",1.10596700963955e-05
-93.323381,44.945188,"4239",2019-02-13T00:00:00.000Z,3500 32ND ST W,44.945188,-93.323381,"13",Calhoun Isle,West Calhoun,"3","2",Westminster,"6440","152203292219",EXCELSIOR BLVD,32ND ST W,LIST PL,CSAH,"003","1",ASPH/CONC,UNKNOWN,"1958",,,,"2011",,,"246",,,,"8163",0.00013418253280297
-93.251055,44.952751,"4240",2019-02-13T00:00:00.000Z,2726 16TH AVE S,44.952751,-93.251055,"9",Phillips,East Phillips,"3","2",Westminster,"9331","016202840274",16TH AVE S,28TH ST E,27TH ST E,RES,"2635","21",ASPHALT7m,S.GRAN.MAT.,"1975",,"1999","3",,,"62","653",,,2013-08-08T00:00:00.000Z,"1630",0.000140263536059076
-93.257477,45.008339,"4241",2019-02-13T00:00:00.000Z,628 20TH AVE NE,45.008339,-93.257477,"1",Northeast,Holland,"2","2",Westminster,"5561","020100663311",20TH AVE NE,6TH ST NE,WASHINGTON ST NE,RES,"2753","10",ASPHALT7,CRUSH.CONC,"1981",,"2008","4",,,"78","396",,,2014-07-08T00:00:00.000Z,"1921",0.000224868414053266
-93.290531,44.963323,"4242",2019-02-13T00:00:00.000Z,1920 BRYANT AVE S,44.963323,-93.290531,"10",Calhoun Isle,Lowry Hill East,"3","2",Westminster,"3322","122816131104",BRYANT AVE S,FRANKLIN AVE W,ALDRICH AVE S,RES,"2773","2",ASPHALT7,CRUSH.CONC,"1996",,"1997","1",,,"73","559",,,2013-10-03T00:00:00.000Z,"7003",4.18853585487761e-05
-93.29072,44.963444,"4243",2019-02-13T00:00:00.000Z,1918 BRYANT AVE S,44.963444,-93.29072,"10",Calhoun Isle,Lowry Hill,"3","2",Westminster,"12006",1809R2312230,HENNEPIN AVE,I-94 E RAMP,LYNDALE AVE S,MSA,"425","6",ASPH/CONC,UNKNOWN,"1957",,"1990","1",,"34",,"1188",Pavement Exception: THE MID PART OF THIS SEC. WAS M&O & THE N PART WAS CONST CONC. IN 1999,,2012-11-06T00:00:00.000Z,"8815",1.46009276153929e-05
-93.29886,44.986162,"4244",2019-02-13T00:00:00.000Z,1102 11TH AVE N,44.986162,-93.29886,"5",Near North,Near - North,"1","2",Westminster,"354","008019031822",8TH AVE N,IRVING AVE N,HUMBOLDT AVE N,RES,"2624","11",ASPHALT7,CLASS 2,"1970",,,,"2012",,"100","408",,,2012-11-01T00:00:00.000Z,"913",0.000175503151927199
